run,epoch,strategy,sample_count,failed_count,canonical_match,exact_string_match,rdkit_validity,two_attachment_validity
Full 40 epoch,27,direction_flip,1158,656,0.43350604490500866,0.4309153713298791,0.7271157167530224,0.7184801381692574
Full 40 epoch,27,rdkit_random_smiles,1158,701,0.3946459412780656,0.3920552677029361,0.6882556131260794,0.6787564766839378
Full 40 epoch,28,identity,1158,316,0.7271157167530224,0.7262521588946459,0.8635578583765112,0.8609671848013817
Full 40 epoch,28,attachment_rooted_smiles,1158,484,0.5820379965457686,0.5794473229706391,0.772020725388601,0.7651122625215889
Full 40 epoch,28,light_denoise,1158,631,0.45509499136442144,0.4542314335060449,0.7582037996545768,0.7556131260794473
Full 40 epoch,28,direction_flip,1158,653,0.43609671848013815,0.4317789291882556,0.7262521588946459,0.7193436960276338
Full 40 epoch,28,rdkit_random_smiles,1158,674,0.41796200345423146,0.4153713298791019,0.7029360967184801,0.697754749568221
Full 40 epoch,29,identity,1158,303,0.7383419689119171,0.7366148531951641,0.8592400690846287,0.8549222797927462
Full 40 epoch,29,attachment_rooted_smiles,1158,477,0.5880829015544041,0.5863557858376511,0.7737478411053541,0.772020725388601
Full 40 epoch,29,light_denoise,1158,629,0.45682210708117443,0.45682210708117443,0.7668393782383419,0.7599309153713298
Full 40 epoch,29,direction_flip,1158,659,0.4309153713298791,0.4274611398963731,0.7210708117443869,0.7158894645941278
Full 40 epoch,29,rdkit_random_smiles,1158,657,0.4326424870466321,0.43005181347150256,0.7124352331606217,0.7029360967184801
Full 40 epoch,30,identity,1158,311,0.731433506044905,0.7288428324697754,0.8523316062176166,0.8480138169257341
Full 40 epoch,30,attachment_rooted_smiles,1158,456,0.6062176165803109,0.6044905008635578,0.7927461139896373,0.7858376511226253
Full 40 epoch,30,light_denoise,1158,648,0.44041450777202074,0.4378238341968912,0.7582037996545768,0.7556131260794473
Full 40 epoch,30,direction_flip,1158,655,0.43436960276338515,0.4317789291882556,0.7271157167530224,0.7184801381692574
Full 40 epoch,30,rdkit_random_smiles,1158,680,0.41278065630397237,0.40932642487046633,0.7089810017271158,0.697754749568221
Full 40 epoch,31,identity,1158,303,0.7383419689119171,0.7374784110535406,0.8601036269430051,0.8566493955094991
Full 40 epoch,31,attachment_rooted_smiles,1158,479,0.5863557858376511,0.582901554404145,0.7789291882556131,0.7746113989637305
Full 40 epoch,31,light_denoise,1158,635,0.45164075993091535,0.45164075993091535,0.7331606217616581,0.7305699481865285
Full 40 epoch,31,direction_flip,1158,675,0.4170984455958549,0.41450777202072536,0.7141623488773747,0.7063903281519862
Full 40 epoch,31,rdkit_random_smiles,1158,669,0.422279792746114,0.41882556131260795,0.7081174438687392,0.6994818652849741
Full 40 epoch,32,identity,1158,327,0.7176165803108808,0.7141623488773747,0.8514680483592401,0.846286701208981
Full 40 epoch,32,attachment_rooted_smiles,1158,473,0.5915371329879102,0.5872193436960277,0.7797927461139896,0.7772020725388601
Full 40 epoch,32,light_denoise,1158,637,0.44991364421416236,0.4481865284974093,0.7443868739205527,0.7417962003454232
Full 40 epoch,32,direction_flip,1158,647,0.44127806563039723,0.43609671848013815,0.7253886010362695,0.7167530224525043
Full 40 epoch,32,rdkit_random_smiles,1158,667,0.42400690846286704,0.41968911917098445,0.7236614853195165,0.7107081174438687
Full 40 epoch,33,identity,1158,319,0.7245250431778929,0.7245250431778929,0.8566493955094991,0.853195164075993
Full 40 epoch,33,attachment_rooted_smiles,1158,460,0.6027633851468048,0.5984455958549223,0.7806563039723662,0.7746113989637305
Full 40 epoch,33,light_denoise,1158,640,0.4473229706390328,0.4473229706390328,0.7521588946459413,0.7487046632124352
Full 40 epoch,33,direction_flip,1158,649,0.43955094991364424,0.4317789291882556,0.7357512953367875,0.7357512953367875
Full 40 epoch,33,rdkit_random_smiles,1158,655,0.43436960276338515,0.43005181347150256,0.7409326424870466,0.7340241796200345
Full 40 epoch,34,identity,1158,322,0.7219343696027634,0.7210708117443869,0.8497409326424871,0.8471502590673575
Full 40 epoch,34,attachment_rooted_smiles,1158,462,0.6010362694300518,0.5984455958549223,0.7901554404145078,0.7892918825561313
Full 40 epoch,34,light_denoise,1158,632,0.4542314335060449,0.4533678756476684,0.7599309153713298,0.7564766839378239
Full 40 epoch,34,direction_flip,1158,636,0.45077720207253885,0.4464594127806563,0.7530224525043178,0.7512953367875648
Full 40 epoch,34,rdkit_random_smiles,1158,640,0.4473229706390328,0.4430051813471503,0.7348877374784111,0.731433506044905
Full 40 epoch,35,identity,1158,334,0.7115716753022453,0.7098445595854922,0.8540587219343696,0.8506044905008635
Full 40 epoch,35,attachment_rooted_smiles,1158,465,0.5984455958549223,0.5949913644214162,0.7927461139896373,0.7892918825561313
Full 40 epoch,35,light_denoise,1158,639,0.4481865284974093,0.4473229706390328,0.7607944732297064,0.7564766839378239
Full 40 epoch,35,direction_flip,1158,649,0.43955094991364424,0.43609671848013815,0.7305699481865285,0.7262521588946459
Full 40 epoch,35,rdkit_random_smiles,1158,653,0.43609671848013815,0.43436960276338515,0.7322970639032815,0.7271157167530224
Full 40 epoch,36,identity,1158,313,0.729706390328152,0.7271157167530224,0.8549222797927462,0.8540587219343696
Full 40 epoch,36,attachment_rooted_smiles,1158,460,0.6027633851468048,0.5984455958549223,0.7841105354058722,0.7772020725388601
Full 40 epoch,36,light_denoise,1158,631,0.45509499136442144,0.4542314335060449,0.7573402417962003,0.7556131260794473
Full 40 epoch,36,direction_flip,1158,643,0.44473229706390327,0.43955094991364424,0.7271157167530224,0.7219343696027634
Full 40 epoch,36,rdkit_random_smiles,1158,659,0.4309153713298791,0.4283246977547496,0.7219343696027634,0.7115716753022453
Full 40 epoch,37,identity,1158,309,0.7331606217616581,0.731433506044905,0.8678756476683938,0.8626943005181347
Full 40 epoch,37,attachment_rooted_smiles,1158,468,0.5958549222797928,0.5941278065630398,0.7979274611398963,0.7944732297063903
Full 40 epoch,37,light_denoise,1158,632,0.4542314335060449,0.4542314335060449,0.7599309153713298,0.7556131260794473
Full 40 epoch,37,direction_flip,1158,645,0.4430051813471503,0.44041450777202074,0.7374784110535406,0.7262521588946459
Full 40 epoch,37,rdkit_random_smiles,1158,663,0.4274611398963731,0.42487046632124353,0.7366148531951641,0.7331606217616581
Full 40 epoch,38,identity,1158,312,0.7305699481865285,0.727979274611399,0.8670120898100173,0.8644214162348878
Full 40 epoch,38,attachment_rooted_smiles,1158,486,0.5803108808290155,0.5768566493955095,0.7927461139896373,0.7875647668393783
Full 40 epoch,38,light_denoise,1158,632,0.4542314335060449,0.4525043177892919,0.7668393782383419,0.7642487046632125
Full 40 epoch,38,direction_flip,1158,634,0.4525043177892919,0.4473229706390328,0.7521588946459413,0.7469775474956822
Full 40 epoch,38,rdkit_random_smiles,1158,648,0.44041450777202074,0.43523316062176165,0.7530224525043178,0.7478411053540587
Full 40 epoch,39,identity,1158,352,0.696027633851468,0.6925734024179621,0.8618307426597582,0.8583765112262521
Full 40 epoch,39,attachment_rooted_smiles,1158,478,0.5872193436960277,0.5777202072538861,0.8082901554404145,0.7979274611398963
Full 40 epoch,39,light_denoise,1158,637,0.44991364421416236,0.4464594127806563,0.7607944732297064,0.7538860103626943
Full 40 epoch,39,direction_flip,1158,648,0.44041450777202074,0.43609671848013815,0.7357512953367875,0.7288428324697754
Full 40 epoch,39,rdkit_random_smiles,1158,667,0.42400690846286704,0.41968911917098445,0.7512953367875648,0.7435233160621761
Full 40 epoch,40,identity,1158,300,0.7409326424870466,0.7400690846286702,0.8773747841105354,0.8765112262521589
Full 40 epoch,40,attachment_rooted_smiles,1158,443,0.6174438687392055,0.613126079447323,0.802245250431779,0.7996545768566494
Full 40 epoch,40,light_denoise,1158,598,0.4835924006908463,0.4835924006908463,0.7677029360967185,0.7642487046632125
Full 40 epoch,40,direction_flip,1158,633,0.4533678756476684,0.45077720207253885,0.7487046632124352,0.7452504317789291
Full 40 epoch,40,rdkit_random_smiles,1158,655,0.43436960276338515,0.4317789291882556,0.7322970639032815,0.7219343696027634
